Genome	P56 Read Count	P56 Covered Fraction	P56 Length	E03 Read Count	E03 Covered Fraction	E03 Length	E34 Read Count	E34 Covered Fraction	E34 Length	P20 Read Count	P20 Covered Fraction	P20 Length	H12 Read Count	H12 Covered Fraction	H12 Length	H37 Read Count	H37 Covered Fraction	H37 Length	E31 Read Count	E31 Covered Fraction	E31 Length	H34 Read Count	H34 Covered Fraction	H34 Length	P64 Read Count	P64 Covered Fraction	P64 Length	E56 Read Count	E56 Covered Fraction	E56 Length	H25 Read Count	H25 Covered Fraction	H25 Length	P36 Read Count	P36 Covered Fraction	P36 Length	P53 Read Count	P53 Covered Fraction	P53 Length	H20 Read Count	H20 Covered Fraction	H20 Length	P58 Read Count	P58 Covered Fraction	P58 Length	H30 Read Count	H30 Covered Fraction	H30 Length	H39 Read Count	H39 Covered Fraction	H39 Length	H43 Read Count	H43 Covered Fraction	H43 Length	H15 Read Count	H15 Covered Fraction	H15 Length	H07 Read Count	H07 Covered Fraction	H07 Length	H16 Read Count	H16 Covered Fraction	H16 Length	H08 Read Count	H08 Covered Fraction	H08 Length	E18 Read Count	E18 Covered Fraction	E18 Length	E24 Read Count	E24 Covered Fraction	E24 Length	E02 Read Count	E02 Covered Fraction	E02 Length	P72 Read Count	P72 Covered Fraction	P72 Length	P60 Read Count	P60 Covered Fraction	P60 Length	E16 Read Count	E16 Covered Fraction	E16 Length	P41 Read Count	P41 Covered Fraction	P41 Length	H06 Read Count	H06 Covered Fraction	H06 Length	H23 Read Count	H23 Covered Fraction	H23 Length	H04 Read Count	H04 Covered Fraction	H04 Length	P51 Read Count	P51 Covered Fraction	P51 Length	E28 Read Count	E28 Covered Fraction	E28 Length	E27 Read Count	E27 Covered Fraction	E27 Length	P49 Read Count	P49 Covered Fraction	P49 Length	P33 Read Count	P33 Covered Fraction	P33 Length	P75 Read Count	P75 Covered Fraction	P75 Length	P43 Read Count	P43 Covered Fraction	P43 Length	H40 Read Count	H40 Covered Fraction	H40 Length	H19 Read Count	H19 Covered Fraction	H19 Length	E45 Read Count	E45 Covered Fraction	E45 Length	E25 Read Count	E25 Covered Fraction	E25 Length	P09 Read Count	P09 Covered Fraction	P09 Length	E38 Read Count	E38 Covered Fraction	E38 Length	E58 Read Count	E58 Covered Fraction	E58 Length	P79 Read Count	P79 Covered Fraction	P79 Length	P67 Read Count	P67 Covered Fraction	P67 Length	P65 Read Count	P65 Covered Fraction	P65 Length	P28 Read Count	P28 Covered Fraction	P28 Length	E43 Read Count	E43 Covered Fraction	E43 Length	H47 Read Count	H47 Covered Fraction	H47 Length	E01 Read Count	E01 Covered Fraction	E01 Length	H31 Read Count	H31 Covered Fraction	H31 Length	P47 Read Count	P47 Covered Fraction	P47 Length	P48 Read Count	P48 Covered Fraction	P48 Length	P01 Read Count	P01 Covered Fraction	P01 Length	P78 Read Count	P78 Covered Fraction	P78 Length	P14 Read Count	P14 Covered Fraction	P14 Length	E21 Read Count	E21 Covered Fraction	E21 Length	H10 Read Count	H10 Covered Fraction	H10 Length	P25 Read Count	P25 Covered Fraction	P25 Length	H09 Read Count	H09 Covered Fraction	H09 Length	E30 Read Count	E30 Covered Fraction	E30 Length	P69 Read Count	P69 Covered Fraction	P69 Length	H45 Read Count	H45 Covered Fraction	H45 Length	E48 Read Count	E48 Covered Fraction	E48 Length	E44 Read Count	E44 Covered Fraction	E44 Length	P05 Read Count	P05 Covered Fraction	P05 Length	P34 Read Count	P34 Covered Fraction	P34 Length	P45 Read Count	P45 Covered Fraction	P45 Length	H32 Read Count	H32 Covered Fraction	H32 Length
PK_bin.20	0	0	2749444	0	0	2749444	445	0.007832857	2749444	0	0	2749444	4	0.00008037989	2749444	1171	0.019909116	2749444	2	0.000022550013	2749444	2	0.000032006472	2749444	647	0.008457346	2749444	2349	0.057546906	2749444	0	0	2749444	182	0.0016730656	2749444	339	0.0059361095	2749444	10	0.00019531221	2749444	0	0	2749444	1	0.00004146293	2749444	119	0.002402304	2749444	110	0.0026158015	2749444	78	0.0017669027	2749444	118	0.0029860584	2749444	2	0.000023277433	2749444	0	0	2749444	346	0.008574461	2749444	1689	0.0066242483	2749444	2	0.000029096793	2749444	10	0.00020331383	2749444	490	0.008329321	2749444	11	0.00034334214	2749444	637	0.010004932	2749444	0	0	2749444	0	0	2749444	766	0.012654195	2749444	12	0.00029096793	2749444	84	0.0005557487	2749444	215	0.0018996568	2749444	0	0	2749444	259	0.0032457472	2749444	0	0	2749444	336	0.0072596497	2749444	0	0	2749444	113	0.0021495256	2749444	1797	0.02061726	2749444	0	0	2749444	273	0.0058008092	2749444	1	0.000054556484	2749444	0	0	2749444	297	0.0047122254	2749444	0	0	2749444	1692	0.04057402	2749444	6	0.0000661952	2749444	87	0.0019014754	2749444	88	0.0019440294	2749444	0	0	2749444	0	0	2749444	3618	0.048329044	2749444	663632	0.999146	2749444	42	0.0007423319	2749444	0	0	2749444	0	0	2749444	2	0.000024368563	2749444	45	0.0008234392	2749444	0	0	2749444	2	0.00003746212	2749444	27	0.0004590019	2749444	564	0.011361933	2749444	181	0.0035963636	2749444	225	0.0026234395	2749444	2	0.00003346131	2749444	407	0.010273714	2749444	120	0.0024055773	2749444	4	0.000056738743	2749444	341	0.008062357	2749444
PK_bin.21	11	0.00018310008	3151282	6	0.00008282343	3151282	45137	0.592939	3151282	2	0.000019674533	3151282	484	0.007867909	3151282	9	0.00006568755	3151282	368	0.0072986167	3151282	970	0.014760342	3151282	235	0.005240407	3151282	14	0.00041697317	3151282	22	0.00036905616	3151282	128	0.001460358	3151282	34	0.00086377544	3151282	36	0.00061435316	3151282	0	0	3151282	40	0.00023736371	3151282	283	0.0067080637	3151282	1609	0.028642947	3151282	178	0.0040719938	3151282	267	0.006006127	3151282	54	0.0008529862	3151282	0	0	3151282	2288	0.038984135	3151282	759	0.010818771	3151282	0	0	3151282	0	0	3151282	2	0.000031098454	3151282	212	0.005297209	3151282	14	0.00025005697	3151282	0	0	3151282	5	0.00008187144	3151282	6	0.00006156225	3151282	914	0.0142177055	3151282	2132	0.027531017	3151282	64	0.0009056632	3151282	0	0	3151282	11856	0.25193113	3151282	593	0.009336517	3151282	1300548	0.9996801	3151282	503	0.00806751	3151282	2	0.00009519935	3151282	151	0.0015155737	3151282	120	0.0021102522	3151282	553	0.012700862	3151282	105	0.0012096664	3151282	4	0.00005743694	3151282	6	0.00011550855	3151282	17	0.00028115543	3151282	103	0.0014406835	3151282	457	0.00572402	3151282	246	0.00565262	3151282	460	0.010371969	3151282	0	0	3151282	696	0.010618852	3151282	16	0.00038936533	3151282	860	0.015639983	3151282	4	0.00005965826	3151282	0	0	3151282	2	0.000020626527	3151282	43	0.0006403743	3151282	2	0.00009519935	3151282	1	0.000047282345	3151282	43	0.00060324656	3151282	3735	0.058273427	3151282	390	0.0071713673	3151282	263	0.0056215217	3151282	24937	0.31780812	3151282	41	0.0009446949	3151282	543	0.012430814	3151282	288	0.006253328	3151282	7	0.00016310823	3151282	1126	0.027306665	3151282
PK_bin.22	658	0.040866707	742952	196	0.012177099	742952	1599	0.009849896	742952	6	0.0007093325	742952	113	0.0026488926	742952	302	0.016811315	742952	314	0.016142363	742952	23	0.001270607	742952	223	0.008227988	742952	373	0.002024357	742952	78	0.0037041423	742952	54	0.0028090645	742952	461546	0.9828697	742952	484	0.008124347	742952	104	0.0043838634	742952	58	0.0027215756	742952	42	0.0038952718	742952	38	0.0027929125	742952	11	0.0010148704	742952	46	0.0037054883	742952	3959	0.027044816	742952	9	0.00066895306	742952	301	0.00478362	742952	2321	0.102666125	742952	491	0.032980595	742952	105	0.00462614	742952	341	0.028995143	742952	123	0.002611205	742952	331	0.012007506	742952	154	0.011042437	742952	42	0.0018413033	742952	202	0.013186585	742952	2119	0.013249846	742952	222	0.0025842853	742952	66	0.0017780422	742952	941	0.061870754	742952	850	0.040783253	742952	3667	0.008209144	742952	716	0.00507166	742952	534	0.020573335	742952	1456	0.00942322	742952	322	0.0033326515	742952	507	0.004184658	742952	189	0.015661847	742952	47	0.0012167677	742952	46	0.0010700556	742952	392	0.012296892	742952	78028	0.03495919	742952	167	0.0026475466	742952	1825	0.031023538	742952	15	0.0013580958	742952	96	0.0038454705	742952	33	0.0017591985	742952	46	0.0021926046	742952	558	0.0056248587	742952	1695	0.031024884	742952	39	0.0025923613	742952	3631	0.03021191	742952	57	0.0009785289	742952	46	0.0007873995	742952	135	0.0050622383	742952	500	0.027987003	742952	267	0.01431721	742952	159	0.0034551357	742952	6929	0.04312661	742952	154	0.0050205127	742952	7786	0.049287166	742952	429	0.026575068	742952	279	0.0023325868	742952	42	0.0027283055	742952	1	0.00020055131	742952	67	0.004869763	742952
PK_bin.24	7	0.000115703304	4062114	18	0.00010634857	4062114	2060	0.022504292	4062114	10	0.00010757945	4062114	2227	0.027784301	4062114	519	0.0064414735	4062114	10	0.0002065427	4062114	103	0.0013748999	4062114	481	0.0056815245	4062114	23680	0.23839557	4062114	182	0.0022914177	4062114	107	0.0009147946	4062114	353	0.004531631	4062114	23	0.00032150748	4062114	30	0.00033775516	4062114	184	0.0023628091	4062114	66	0.0008911616	4062114	14	0.0003133836	4062114	6	0.00007779201	4062114	19	0.00022106715	4062114	17	0.00020900447	4062114	3	0.000033972457	4062114	157	0.0030235488	4062114	1751	0.013007513	4062114	8	0.00007016051	4062114	93	0.0010824413	4062114	828	0.010134871	4062114	280	0.004739404	4062114	1230935	0.9930248	4062114	2	0.000015755342	4062114	159	0.001880548	4062114	620	0.0076002297	4062114	48	0.00059550273	4062114	229	0.002848517	4062114	407	0.0046478263	4062114	3	0.00004923545	4062114	7477	0.13329759	4062114	357	0.0042950544	4062114	496	0.005256376	4062114	170	0.0021907312	4062114	190	0.0021171242	4062114	17418	0.098276414	4062114	38	0.00051844923	4062114	54	0.0005122948	4062114	50	0.0003700044	4062114	72	0.00094310497	4062114	507	0.006116766	4062114	139	0.00094556675	4062114	535730	0.97295696	4062114	55	0.00048299975	4062114	19	0.00023140661	4062114	16	0.00018980265	4062114	6	0.00006942198	4062114	14	0.00016912376	4062114	5465	0.012367944	4062114	45773	0.016522432	4062114	54	0.00070800574	4062114	17	0.00017577055	4062114	122	0.0015075894	4062114	62	0.00074148586	4062114	82	0.0009788007	4062114	4	0.000044804256	4062114	62	0.0007582259	4062114	277	0.002988838	4062114	92	0.0014893722	4062114	95	0.0011481707	4062114	3672	0.021325104	4062114	60	0.0013505283	4062114	19	0.00027596467	4062114	77	0.000982001	4062114	292	0.0036993052	4062114	16	0.00031239892	4062114
PK_bin.25	198	0.0025788161	3163855	67	0.0008815195	3163855	50699	0.60967267	3163855	22	0.0002831988	3163855	78	0.0007177952	3163855	1223	0.013558144	3163855	277	0.007596113	3163855	41	0.00063530094	3163855	20369	0.35785016	3163855	23075	0.45704496	3163855	100	0.0012143414	3163855	2470	0.027533816	3163855	503	0.005860888	3163855	91	0.0011163596	3163855	25	0.00030184694	3163855	75	0.0013414016	3163855	200	0.0032801756	3163855	271	0.004905092	3163855	191	0.0036913827	3163855	275	0.005057438	3163855	170	0.0019488883	3163855	9	0.00009576925	3163855	2166	0.039752454	3163855	109539	0.81680167	3163855	27	0.0004333321	3163855	145	0.00047505338	3163855	548	0.0064197	3163855	330	0.009498223	3163855	26507	0.478954	3163855	30	0.0004232179	3163855	26	0.0003460968	3163855	914	0.009514974	3163855	614	0.0017538731	3163855	619	0.0075139347	3163855	16535	0.24109133	3163855	97	0.001424844	3163855	13152	0.23870373	3163855	228	0.0010209065	3163855	7059	0.12810512	3163855	41	0.0005999011	3163855	153	0.002231139	3163855	12881	0.11078763	3163855	5520	0.079784945	3163855	450	0.0076887216	3163855	3004	0.035955504	3163855	49	0.00040267332	3163855	364	0.004260941	3163855	140	0.0013363444	3163855	5512	0.11439873	3163855	17998	0.22523378	3163855	184	0.0030908496	3163855	303	0.005540709	3163855	30	0.0006245545	3163855	52	0.0005082407	3163855	126706	0.8806263	3163855	713191	0.9992686	3163855	66	0.0008502286	3163855	30	0.0002673953	3163855	77	0.0006514205	3163855	94	0.00064446696	3163855	215	0.0011169917	3163855	42	0.00039066267	3163855	92	0.001311375	3163855	5503	0.091750726	3163855	12777	0.17841715	3163855	291	0.004341223	3163855	20642	0.29607677	3163855	159	0.0034600196	3163855	704	0.011065299	3163855	210	0.0038712267	3163855	83	0.0013176963	3163855	742	0.015328136	3163855
PK_bin.26	195	0.00097232265	5082675	294	0.0029708766	5082675	85747	0.577295	5082675	453	0.004315641	5082675	123943	0.6449775	5082675	523578	0.8964722	5082675	84	0.0012296675	5082675	9603	0.10856606	5082675	2977	0.04240385	5082675	2533	0.024143783	5082675	2912	0.029895674	5082675	1122	0.008883708	5082675	1682	0.016660715	5082675	16457	0.12749723	5082675	2638	0.035117924	5082675	1535	0.020786691	5082675	3548	0.0502572	5082675	6673	0.09322276	5082675	5865	0.0809619	5082675	3799	0.047300093	5082675	194961	0.119082965	5082675	628	0.006107414	5082675	39521	0.13790612	5082675	22371	0.039474882	5082675	469	0.0072341827	5082675	21996	0.044660144	5082675	3699	0.037662845	5082675	2241	0.039298598	5082675	26522	0.052845992	5082675	274	0.004119484	5082675	82407	0.53484595	5082675	23153	0.17783804	5082675	116169	0.3139162	5082675	1573	0.015338576	5082675	7987	0.0374055	5082675	663	0.00446084	5082675	4730	0.035260566	5082675	3938	0.035559032	5082675	95837	0.61678624	5082675	786	0.0034560543	5082675	2867	0.031508997	5082675	3644	0.018253773	5082675	176702	0.08631498	5082675	7081	0.094975576	5082675	764	0.0054986794	5082675	114778	0.477884	5082675	5812829	0.97362316	5082675	25093	0.040751968	5082675	1033	0.009715357	5082675	267214	0.103650145	5082675	2673	0.03630765	5082675	1833012	0.92315876	5082675	7222	0.034123175	5082675	1366	0.013660327	5082675	420	0.0042855386	5082675	10587	0.12246681	5082675	308	0.0033033786	5082675	347397	0.86056376	5082675	4103	0.008656465	5082675	8746	0.031454302	5082675	63590	0.4677842	5082675	9897	0.025928866	5082675	5831	0.060006592	5082675	383	0.0040762	5082675	47314	0.41728657	5082675	587796	0.92309916	5082675	7472	0.07689652	5082675	573	0.0066278093	5082675	54595	0.5252435	5082675	3142	0.041421298	5082675	826	0.009775954	5082675	14685	0.19396026	5082675
PK_bin.27	12996	0.0048664208	1354589	426	0.014103909	1354589	1065	0.03327282	1354589	32	0.0005300501	1354589	267	0.0004362947	1354589	175	0.0049003796	1354589	63	0.0013110988	1354589	1	0.000053152653	1354589	1	0.0001107347	1354589	32268	0.00005610558	1354589	468	0.01641974	1354589	358	0.011036558	1354589	47	0.00021999293	1354589	586	0.019427296	1354589	114	0.0020788594	1354589	0	0	1354589	16	0.00082608085	1354589	32	0.0015680033	1354589	16	0.00080762507	1354589	556	0.020302838	1354589	2156	0.07236143	1354589	65	0.001943763	1354589	65	0.0025321334	1354589	1008	0.0066123377	1354589	247	0.0069792387	1354589	2	0.00007087021	1354589	9	0.00039790667	1354589	4	0.000117378775	1354589	4003	0.008398119	1354589	25	0.00042965062	1354589	171	0.0053824442	1354589	3	0.00011811701	1354589	385	0.0001771755	1354589	11	0.00027093088	1354589	36	0.00093607727	1354589	193	0.0040012137	1354589	1282041	0.998198	1354589	12	0.00037354504	1354589	14	0.00073749304	1354589	62	0.001343581	1354589	93	0.004116378	1354589	38	0.00005610558	1354589	594	0.019511454	1354589	2373	0.020869799	1354589	59	0.00016684027	1354589	0	0	1354589	3	0.000053890886	1354589	1038	0.033700258	1354589	0	0	1354589	1605	0.053581566	1354589	100	0.0024944835	1354589	340	0.011673652	1354589	13	0.00005610558	1354589	46	0.00043555646	1354589	37	0.000054629116	1354589	20	0.0010032563	1354589	44	0.00005610558	1354589	26	0.00005610558	1354589	0	0	1354589	24	0.00011516408	1354589	65	0.0008445366	1354589	76	0.0014388128	1354589	799	0.027275432	1354589	20	0.00016684027	1354589	89	0.0004458917	1354589	36	0.0011287556	1354589	87	0.0005861556	1354589	134	0.0027691056	1354589	14	0.0006230672	1354589	1901	0.0366303	1354589	11	0.000053152653	1354589	20	0.0011627143	1354589
PK_bin.28	17	0.00040013282	1981842	2	0.000050458108	1981842	2372	0.063663	1981842	4	0.00008224672	1981842	345	0.008020316	1981842	164	0.0040376578	1981842	6	0.00013926438	1981842	8	0.00018013545	1981842	7167	0.183281	1981842	29208	0.64783216	1981842	22	0.00057320413	1981842	370	0.005282964	1981842	62	0.0016373657	1981842	10	0.00021242864	1981842	7	0.00028458374	1981842	18	0.00049499405	1981842	43	0.0016045679	1981842	44	0.0014097996	1981842	47	0.0018099324	1981842	52	0.0017771346	1981842	5	0.00019930954	1981842	2	0.000049953527	1981842	93	0.0035073431	1981842	11349	0.11620351	1981842	6	0.00012614527	1981842	6	0.00024926307	1981842	95	0.0021929094	1981842	28	0.0011075555	1981842	1093	0.021041537	1981842	7	0.00017105299	1981842	44	0.0010101714	1981842	147	0.0035608287	1981842	35	0.00080884347	1981842	65	0.0014597531	1981842	534	0.010402444	1981842	17	0.00048692076	1981842	532	0.017726943	1981842	75	0.001956261	1981842	968	0.024268333	1981842	2	0.00004087107	1981842	54	0.0015404861	1981842	15253	0.23761632	1981842	4	0.000106971194	1981842	92	0.003108724	1981842	101	0.0017927766	1981842	5	0.00018265836	1981842	93	0.0022287348	1981842	23	0.00053788343	1981842	94137	0.96322364	1981842	34	0.00089008105	1981842	25	0.00076141284	1981842	60	0.0021671758	1981842	5	0.0002694463	1981842	11	0.0002961891	1981842	5502	0.10493823	1981842	141591	0.95130944	1981842	29	0.0006105431	1981842	12	0.00028105167	1981842	18	0.00044756342	1981842	5	0.00019830037	1981842	22	0.00055958045	1981842	2	0.000056513083	1981842	17	0.00034210598	1981842	93	0.0014375516	1981842	176	0.0053995224	1981842	61	0.0017781438	1981842	276	0.0053747976	1981842	2	0.00003683442	1981842	177	0.0068234503	1981842	60	0.0017857124	1981842	47	0.0010848494	1981842	159	0.005764839	1981842
PK_bin.29	79	0.00044364642	3245828	48	0.00007887048	3245828	5896	0.0826809	3245828	1041	0.00015589243	3245828	362	0.0016525829	3245828	1071	0.016153967	3245828	437	0.00040575163	3245828	267	0.0001947115	3245828	1389	0.03294383	3245828	38262	0.64122254	3245828	24	0.00023568717	3245828	53	0.0005625683	3245828	373	0.005275079	3245828	151	0.00028652165	3245828	11	0.0001537358	3245828	728	0.00013278583	3245828	156	0.0030445235	3245828	377	0.003358157	3245828	147	0.0031027521	3245828	424	0.0037358727	3245828	79	0.00033982084	3245828	9	0.000049910224	3245828	7416	0.15022238	3245828	36417	0.506391	3245828	38	0.00015034685	3245828	166	0.0002855974	3245828	475	0.0069775726	3245828	49	0.0007049049	3245828	1105	0.009756832	3245828	268	0.000059769034	3245828	48	0.00051789556	3245828	1970	0.011345333	3245828	114	0.0017782828	3245828	190	0.00022644454	3245828	844	0.011161405	3245828	124	0.00028898637	3245828	319	0.00032133557	3245828	49	0.0003487554	3245828	945	0.007344813	3245828	67	0.000582594	3245828	212	0.0025811596	3245828	945	0.006113078	3245828	156	0.0002698849	3245828	347	0.0076125413	3245828	45	0.00012847262	3245828	27	0.00018639312	3245828	277	0.0038316878	3245828	27	0.00040760016	3245828	24393	0.47580278	3245828	719	0.0003841855	3245828	157	0.0034154614	3245828	1131	0.003358157	3245828	11	0.00017776666	3245828	28	0.00012138659	3245828	3360	0.054666482	3245828	1072051	0.99979883	3245828	50	0.0005810536	3245828	10	0.00015496816	3245828	20	0.00013555863	3245828	886	0.0002624908	3245828	240	0.0009692442	3245828	12	0.0002322982	3245828	844	0.00013309393	3245828	468	0.0002976128	3245828	93	0.0017425446	3245828	430	0.004301522	3245828	922	0.0018796436	3245828	17	0.0002550967	3245828	569	0.013484078	3245828	199	0.0038966944	3245828	12	0.00015342773	3245828	465	0.010897374	3245828
PK_bin.31	75211	0.014760977	4559319	200	0.00080560276	4559319	4697	0.0066023017	4559319	217	0.0004230895	4559319	890	0.0057249777	4559319	10372	0.11587871	4559319	34	0.00020024921	4559319	898	0.008635062	4559319	288	0.002517262	4559319	151	0.00131796	4559319	537	0.0024948902	4559319	34	0.0003325058	4559319	133	0.0007422161	4559319	451	0.0028173067	4559319	778	0.010643695	4559319	382	0.004385304	4559319	390	0.0058162194	4559319	320	0.0045901593	4559319	823	0.013039886	4559319	313	0.0043638097	4559319	29165	0.022963516	4559319	516	0.004813219	4559319	3032	0.010242757	4559319	2264	0.0062934835	4559319	79	0.00070997444	4559319	3610	0.0059905876	4559319	400	0.004287921	4559319	254	0.003138188	4559319	1194	0.0048064194	4559319	73	0.0004485319	4559319	151	0.0010931457	4559319	328	0.0023349978	4559319	58063	0.24888256	4559319	391	0.0033651956	4559319	1027	0.004856427	4559319	1174	0.007437514	4559319	795	0.0043559135	4559319	1165	0.007940659	4559319	1884	0.009678639	4559319	359	0.0012021532	4559319	450	0.0032741732	4559319	240	0.0015940977	4559319	8307	0.0046149436	4559319	3676	0.01262228	4559319	93	0.0003353571	4559319	5417	0.03299879	4559319	3958	0.00865524	4559319	57365	0.013724199	4559319	217	0.0025115593	4559319	13835	0.006050246	4559319	193	0.0026692583	4559319	10289	0.08634579	4559319	576	0.0024654998	4559319	200	0.0008571455	4559319	199	0.0017517967	4559319	917	0.008648002	4559319	105	0.0003941378	4559319	325	0.0011800008	4559319	810284	0.98260707	4559319	566	0.0022711726	4559319	620	0.0053869886	4559319	6337	0.010454413	4559319	525	0.0034505152	4559319	174	0.0005127959	4559319	678	0.003767668	4559319	641	0.0055027953	4559319	683	0.0048785796	4559319	583	0.010608821	4559319	4001	0.013724199	4559319	306	0.003582114	4559319	206	0.0023187674	4559319	742	0.011306074	4559319
PK_bin.32	6	0.000049272978	4485217	0	0	4485217	58	0.0006505817	4485217	8	0.000054846845	4485217	187	0.0020420416	4485217	377	0.0039409464	4485217	5	0.000016052734	4485217	269	0.003023488	4485217	11	0.00013711711	4485217	3	0.000046820478	4485217	1912	0.01088041	4485217	57	0.00041380385	4485217	122	0.0014349362	4485217	335	0.0035420805	4485217	19	0.00035338313	4485217	193	0.002020192	4485217	30	0.00040934474	4485217	306	0.0026317567	4485217	0	0	4485217	6	0.0000791489	4485217	40	0.00033621563	4485217	22	0.00033242538	4485217	517	0.005362728	4485217	467	0.00085614587	4485217	7	0.000016052734	4485217	207	0.001843835	4485217	678	0.0068462687	4485217	266	0.0029775593	4485217	587	0.0059577944	4485217	167	0.00044702407	4485217	4	0.000074912765	4485217	504	0.005339541	4485217	1495	0.016746124	4485217	1002	0.00910792	4485217	85	0.0008697461	4485217	1129	0.000065548666	4485217	13	0.00012864484	4485217	1220905	0.9976028	4485217	263	0.0034582496	4485217	91	0.0010802153	4485217	202	0.0020036935	4485217	5	0.000030544787	4485217	87	0.0006695328	4485217	18	0.00023164989	4485217	23	0.00016743895	4485217	152	0.0015201048	4485217	657998	0.9878138	4485217	18	0.00010880187	4485217	125	0.0014940192	4485217	231	0.0014202212	4485217	2	0.000019397055	4485217	152	0.0009321734	4485217	4	0.00004659752	4485217	120	0.0015963553	4485217	181	0.0018409366	4485217	294	0.0030758823	4485217	34	0.000294969	4485217	90	0.000545793	4485217	138	0.0014186605	4485217	14	0.00019240986	4485217	40	0.00053531415	4485217	1	0.000016052734	4485217	14	0.00018705895	4485217	218	0.0025343255	4485217	383	0.002089531	4485217	2406	0.0020295563	4485217	522	0.0055821156	4485217	4	0.000072683215	4485217	12	0.00013488757	4485217	190	0.0026016578	4485217	483	0.0044066985	4485217	9	0.0001440287	4485217
PK_bin.33	444	0.0028923717	8084023	150	0.00077993347	8084023	166667	0.6912238	8084023	377	0.0016948244	8084023	16674	0.09509634	8084023	4773	0.02754334	8084023	172	0.0016511581	8084023	940	0.0048244544	8084023	752940	0.99656296	8084023	1247563	0.99943125	8084023	1711	0.010234632	8084023	3850	0.015764551	8084023	1477	0.008866377	8084023	707	0.004461145	8084023	794	0.0048216092	8084023	1257	0.0077246195	8084023	2458	0.023182888	8084023	4347	0.041310865	8084023	2112	0.018567365	8084023	2688	0.022921013	8084023	281	0.0016467049	8084023	152	0.0009977706	8084023	4652	0.040828805	8084023	479795	0.9736427	8084023	89	0.0005936401	8084023	647	0.003985516	8084023	3783	0.022241648	8084023	1632	0.012127873	8084023	5505	0.02552541	8084023	79	0.0005032148	8084023	2823	0.013508745	8084023	4475	0.026036542	8084023	1167	0.0068493127	8084023	1530	0.008879737	8084023	18972	0.110258095	8084023	252	0.0016014304	8084023	50014	0.3277033	8084023	2940	0.018487701	8084023	12817	0.09614235	8084023	55	0.0003592271	8084023	1419	0.009069866	8084023	1484779	0.99577093	8084023	999	0.0066030244	8084023	5300	0.04525581	8084023	602	0.0035022167	8084023	557	0.003505433	8084023	3571	0.02075922	8084023	808	0.0038041703	8084023	4911262	0.99977154	8084023	1240	0.0070024543	8084023	1992	0.017881319	8084023	3758	0.035456605	8084023	344	0.0023375738	8084023	544	0.0033195105	8084023	330680	0.8916234	8084023	3072983	0.9981703	8084023	697	0.00428883	8084023	618	0.0036762636	8084023	780	0.0046416246	8084023	402	0.0019908405	8084023	644	0.0036815829	8084023	46	0.00030702536	8084023	185	0.001109225	8084023	3776	0.02193116	8084023	2792	0.022972474	8084023	2511	0.02093042	8084023	17341	0.043574717	8084023	300	0.0024378952	8084023	6117	0.054227207	8084023	2808	0.023602357	8084023	2635	0.015800796	8084023	11173	0.104624644	8084023
PK_bin.35	21	0.00044846494	2017995	2	0.000044598724	2017995	1767	0.023010463	2017995	6	0.00012884075	2017995	304	0.008033221	2017995	229	0.0051769204	2017995	8	0.00029385602	2017995	20	0.0003919732	2017995	6177	0.1226678	2017995	57361	0.8393004	2017995	38	0.00094598846	2017995	230	0.002367201	2017995	59	0.0013037693	2017995	33	0.0008206165	2017995	16	0.00042467896	2017995	31	0.0007002	2017995	46	0.001252233	2017995	54	0.00174381	2017995	31	0.001072847	2017995	47	0.0015431158	2017995	28	0.00040436175	2017995	4	0.000088701905	2017995	140	0.0049549183	2017995	6005	0.053155236	2017995	0	0	2017995	11	0.00028691845	2017995	111	0.002730433	2017995	47	0.001533205	2017995	1222	0.016574372	2017995	5	0.00012239872	2017995	53	0.001143214	2017995	202	0.004530735	2017995	448	0.0017542164	2017995	318	0.0017091222	2017995	457	0.0062626516	2017995	9	0.00034291463	2017995	227	0.0063850507	2017995	101	0.0022120967	2017995	598	0.007990604	2017995	12	0.00013131846	2017995	35	0.001173442	2017995	7260	0.081629045	2017995	29	0.00067790056	2017995	104	0.0032918814	2017995	20	0.00025024838	2017995	17	0.00040832607	2017995	110	0.0024157641	2017995	9	0.00019722547	2017995	106169	0.9641917	2017995	70	0.0005079299	2017995	34	0.0012289425	2017995	57	0.0021907883	2017995	9	0.00024529296	2017995	20	0.00041823692	2017995	28017	0.4712653	2017995	164618	0.962882	2017995	24	0.00047918851	2017995	8	0.00023141781	2017995	19	0.00047026874	2017995	12	0.0003032713	2017995	22	0.0005540152	2017995	1	0.000053022926	2017995	7	0.00011248789	2017995	184	0.0012492598	2017995	65	0.0015133834	2017995	44	0.0013493592	2017995	1234	0.004903877	2017995	8	0.00013676942	2017995	161	0.005186336	2017995	50	0.0015406382	2017995	76	0.0019108076	2017995	149	0.0053944634	2017995
